INFO:root:43-Troglodytes_aedon 483499.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 93237.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 263716.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 164076.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 954.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 156028.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 217004.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 271641.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 290446.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 59313.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 124235.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 469923.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 97535.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 52629.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 290445.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 290438.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 43442.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 194109.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 688.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 290442.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 468578.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 263718.mp3 is too short, ignored.
INFO:root:43-Troglodytes_aedon 290443.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 441177.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 503717.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 307589.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 193435.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 286798.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 423925.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 438364.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 382969.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 432786.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 527170.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 286799.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 573272.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 527058.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 93251.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 391347.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 465783.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 300977.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 564605.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 170975.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 423926.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 101130.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 447548.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 375717.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 564602.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 294341.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 535816.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 194025.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 489282.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 572874.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 527175.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 375970.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 284756.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 555607.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 493023.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 208305.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 522524.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 573275.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 434311.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 442999.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 554715.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 527057.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 522987.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 487382.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 387709.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 489259.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 77241.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 454191.mp3 is too short, ignored.
INFO:root:315-Troglodytes_troglodytes 305383.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 483702.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 47351.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 445207.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 386501.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 191147.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 375558.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 417824.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 241385.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 575727.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 366077.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 419901.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 240936.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 386499.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 372751.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 562052.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 409714.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 560276.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 544615.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 575758.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 376709.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 445208.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 546923.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 354686.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 319188.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 329725.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 554748.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 557767.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 76746.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 112660.mp3 is too short, ignored.
INFO:root:57-Sylvia_curruca 474899.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 373474.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 575895.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 413352.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 573683.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 504881.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 575845.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 373336.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 191103.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 573604.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 393077.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 558833.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 438089.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 438087.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 312551.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 438088.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 575866.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 575884.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 458322.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 71027.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 406848.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 380041.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 505860.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 438090.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 375187.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 375189.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 458693.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 309515.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 438091.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 497276.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 438084.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 129274.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 394477.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 552998.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 413358.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 575888.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 575843.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 507092.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 191070.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 573684.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 106706.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 380062.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 481786.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 573682.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 455467.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 573603.mp3 is too short, ignored.
INFO:root:103-Periparus_ater 348060.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 423971.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 477843.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 299098.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 513973.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 443217.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 465617.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 540985.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 294189.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 513972.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 380040.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 575317.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 255327.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 437883.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 301315.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 431299.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 110516.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 485903.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 72126.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 502889.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 548794.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 497067.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 179494.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 194832.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 168035.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 260214.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 471064.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 282933.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 78481.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 192234.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 374534.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 465618.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 1199.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 508079.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 565775.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 535548.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 437882.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 448258.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 390240.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 253953.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 570781.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 139046.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 437886.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 390901.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 297331.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 516945.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 297336.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 578095.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 430488.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 305600.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 383658.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 575732.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 1200.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 458065.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 131869.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 403165.mp3 is too short, ignored.
INFO:root:218-Corvus_corax 428274.mp3 is too short, ignored.
INFO:root:450-Parus_major 520679.mp3 is too short, ignored.
INFO:root:450-Parus_major 134530.mp3 is too short, ignored.
INFO:root:450-Parus_major 288732.mp3 is too short, ignored.
INFO:root:450-Parus_major 319879.mp3 is too short, ignored.
INFO:root:450-Parus_major 474496.mp3 is too short, ignored.
INFO:root:450-Parus_major 519499.mp3 is too short, ignored.
INFO:root:450-Parus_major 282961.mp3 is too short, ignored.
INFO:root:450-Parus_major 269534.mp3 is too short, ignored.
INFO:root:450-Parus_major 378181.mp3 is too short, ignored.
INFO:root:450-Parus_major 337085.mp3 is too short, ignored.
INFO:root:450-Parus_major 263573.mp3 is too short, ignored.
INFO:root:450-Parus_major 405972.mp3 is too short, ignored.
INFO:root:450-Parus_major 240762.mp3 is too short, ignored.
INFO:root:450-Parus_major 372733.mp3 is too short, ignored.
INFO:root:450-Parus_major 519693.mp3 is too short, ignored.
INFO:root:450-Parus_major 201671.mp3 is too short, ignored.
INFO:root:450-Parus_major 217579.mp3 is too short, ignored.
INFO:root:450-Parus_major 289134.mp3 is too short, ignored.
INFO:root:450-Parus_major 302043.mp3 is too short, ignored.
INFO:root:450-Parus_major 573614.mp3 is too short, ignored.
INFO:root:450-Parus_major 286775.mp3 is too short, ignored.
INFO:root:450-Parus_major 347723.mp3 is too short, ignored.
INFO:root:450-Parus_major 72193.mp3 is too short, ignored.
INFO:root:450-Parus_major 286780.mp3 is too short, ignored.
INFO:root:450-Parus_major 573613.mp3 is too short, ignored.
INFO:root:450-Parus_major 453306.mp3 is too short, ignored.
INFO:root:450-Parus_major 314351.mp3 is too short, ignored.
INFO:root:450-Parus_major 468055.mp3 is too short, ignored.
INFO:root:450-Parus_major 166078.mp3 is too short, ignored.
INFO:root:450-Parus_major 123085.mp3 is too short, ignored.
INFO:root:450-Parus_major 527482.mp3 is too short, ignored.
INFO:root:450-Parus_major 94442.mp3 is too short, ignored.
INFO:root:450-Parus_major 337151.mp3 is too short, ignored.
INFO:root:450-Parus_major 348075.mp3 is too short, ignored.
INFO:root:450-Parus_major 574915.mp3 is too short, ignored.
INFO:root:450-Parus_major 480825.mp3 is too short, ignored.
INFO:root:450-Parus_major 528525.mp3 is too short, ignored.
INFO:root:450-Parus_major 65478.mp3 is too short, ignored.
INFO:root:450-Parus_major 386175.mp3 is too short, ignored.
INFO:root:450-Parus_major 550883.mp3 is too short, ignored.
INFO:root:450-Parus_major 355802.mp3 is too short, ignored.
INFO:root:450-Parus_major 165195.mp3 is too short, ignored.
INFO:root:450-Parus_major 575900.mp3 is too short, ignored.
INFO:root:450-Parus_major 373329.mp3 is too short, ignored.
INFO:root:450-Parus_major 563226.mp3 is too short, ignored.
INFO:root:450-Parus_major 201690.mp3 is too short, ignored.
INFO:root:450-Parus_major 165654.mp3 is too short, ignored.
INFO:root:450-Parus_major 360687.mp3 is too short, ignored.
INFO:root:450-Parus_major 403883.mp3 is too short, ignored.
INFO:root:450-Parus_major 550597.mp3 is too short, ignored.
INFO:root:450-Parus_major 288610.mp3 is too short, ignored.
INFO:root:450-Parus_major 377252.mp3 is too short, ignored.
INFO:root:450-Parus_major 123087.mp3 is too short, ignored.
INFO:root:450-Parus_major 127608.mp3 is too short, ignored.
INFO:root:450-Parus_major 457900.mp3 is too short, ignored.
INFO:root:450-Parus_major 386172.mp3 is too short, ignored.
INFO:root:450-Parus_major 550881.mp3 is too short, ignored.
INFO:root:450-Parus_major 201605.mp3 is too short, ignored.
INFO:root:450-Parus_major 564039.mp3 is too short, ignored.
INFO:root:450-Parus_major 170893.mp3 is too short, ignored.
INFO:root:450-Parus_major 216727.mp3 is too short, ignored.
INFO:root:450-Parus_major 98638.mp3 is too short, ignored.
INFO:root:450-Parus_major 373341.mp3 is too short, ignored.
INFO:root:450-Parus_major 499676.mp3 is too short, ignored.
INFO:root:450-Parus_major 165665.mp3 is too short, ignored.
INFO:root:450-Parus_major 564038.mp3 is too short, ignored.
INFO:root:450-Parus_major 129695.mp3 is too short, ignored.
INFO:root:450-Parus_major 458691.mp3 is too short, ignored.
INFO:root:450-Parus_major 457441.mp3 is too short, ignored.
INFO:root:450-Parus_major 376701.mp3 is too short, ignored.
INFO:root:450-Parus_major 373145.mp3 is too short, ignored.
INFO:root:450-Parus_major 373482.mp3 is too short, ignored.
INFO:root:450-Parus_major 364826.mp3 is too short, ignored.
INFO:root:450-Parus_major 541197.mp3 is too short, ignored.
INFO:root:450-Parus_major 457898.mp3 is too short, ignored.
INFO:root:450-Parus_major 446343.mp3 is too short, ignored.
INFO:root:450-Parus_major 378320.mp3 is too short, ignored.
INFO:root:450-Parus_major 312628.mp3 is too short, ignored.
INFO:root:450-Parus_major 519694.mp3 is too short, ignored.
INFO:root:450-Parus_major 126916.mp3 is too short, ignored.
INFO:root:450-Parus_major 573635.mp3 is too short, ignored.
INFO:root:450-Parus_major 461904.mp3 is too short, ignored.
INFO:root:450-Parus_major 337155.mp3 is too short, ignored.
INFO:root:16-Diglossa_cyanea 129400.mp3 is too short, ignored.
INFO:root:16-Diglossa_cyanea 40077.mp3 is too short, ignored.
INFO:root:16-Diglossa_cyanea 39575.mp3 is too short, ignored.
INFO:root:16-Diglossa_cyanea 40078.mp3 is too short, ignored.
INFO:root:16-Diglossa_cyanea 40076.mp3 is too short, ignored.
INFO:root:16-Diglossa_cyanea 10959.mp3 is too short, ignored.
INFO:root:623-Luscinia_megarhynchos 561822.mp3 is too short, ignored.
